timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601711871447,5,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_3_clearGuestbookHistory 2-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,3,1
1601711871450,5,open_site-1,200,,UC_3_clearGuestbookHistory 2-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,1
1601711871447,5,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,3,1
1601711871450,5,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,1
1601711871456,3,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711871456,3,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,3,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871456,5,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_3_clearGuestbookHistory 2-1,,true,,4460,680,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711871456,3,open_guestbook-51,200,,UC_3_clearGuestbookHistory 2-1,text,true,,4112,382,1,2,http://localhost:8080/guestbook.html,,3,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871460,2,open_guestbook-55,200,,UC_3_clearGuestbookHistory 2-1,text,true,,348,298,1,2,http://localhost:8080/service/guestbook,,2,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871459,3,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4460,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711871460,1,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,1,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871461,2,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,348,298,1,2,http://localhost:8080/service/guestbook,,2,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871462,0,delete_database_if,200,"Number of samples in transaction : 0, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711871447,10,Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_3_clearGuestbookHistory 2-1,,true,,27127,1015,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,6,1
1601711871463,3,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,659,787,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711871463,2,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,489,1,2,http://localhost:8080/service/guestbook?,,2,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871465,1,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,385,298,1,2,http://localhost:8080/service/guestbook,,1,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871447,14,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,33921,2194,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,5,1
1601711871467,9,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,501,0
1601711871968,9,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,8,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871978,8,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711871978,8,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,8,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871987,17,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4497,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711871987,8,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,8,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871995,9,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,385,298,1,2,http://localhost:8080/service/guestbook,,9,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872004,28,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,716,851,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711872005,18,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,553,1,2,http://localhost:8080/service/guestbook?,,18,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872023,10,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,442,298,1,2,http://localhost:8080/service/guestbook,,10,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711871467,62,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34015,2258,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,504,0
1601711872034,7,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711872034,7,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,7,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872041,8,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711872041,8,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,8,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872049,10,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4554,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711872049,6,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,6,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872055,4,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,442,298,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872059,8,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,767,829,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711872059,4,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,531,1,2,http://localhost:8080/service/guestbook?,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872063,4,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,493,298,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872034,33,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34123,2236,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711872067,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,501,0
1601711872568,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872575,4,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711872575,4,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872580,7,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4605,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711872580,4,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872585,3,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,493,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872589,5,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,852,929,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,2,0
1601711872589,3,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,631,1,2,http://localhost:8080/service/guestbook?,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872593,2,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,578,298,1,2,http://localhost:8080/service/guestbook,,2,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872067,22,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34259,2336,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,507,0
1601711872596,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,501,0
1601711873097,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873104,6,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711873104,6,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,6,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873111,8,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4690,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,2,0
1601711873111,5,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873117,3,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,578,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873121,7,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,913,861,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711873121,4,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,563,1,2,http://localhost:8080/service/guestbook?,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873125,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,639,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711872596,27,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34405,2268,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,505,0
1601711873129,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,501,0
1601711873631,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,6,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873638,4,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711873638,4,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873643,8,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4751,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711873643,4,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873647,4,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,639,298,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873651,7,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,982,879,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711873651,4,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,581,1,2,http://localhost:8080/service/guestbook?,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873655,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,708,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873129,25,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34535,2286,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,504,0
1601711873659,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,501,0
1601711874160,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874167,4,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711874167,4,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874172,8,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4820,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711874172,5,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874177,3,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,708,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874181,7,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,1061,913,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711874181,4,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,615,1,2,http://localhost:8080/service/guestbook?,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874185,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,787,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711873659,25,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34683,2320,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,505,0
1601711874189,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,502,0
1601711874691,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874697,5,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711874697,5,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874703,7,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4899,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711874703,4,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874707,3,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,787,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874711,6,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,1145,922,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711874711,3,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,624,1,2,http://localhost:8080/service/guestbook?,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874715,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,871,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874189,24,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34846,2329,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,506,0
1601711874720,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,502,0
1601711875221,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,6,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875228,5,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711875228,5,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875233,8,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,4983,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711875233,5,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875239,3,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,871,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875242,7,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,1181,787,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711875242,4,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,489,1,2,http://localhost:8080/service/guestbook?,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875246,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,907,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711874720,26,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,34966,2194,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,504,0
1601711875250,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,501,0
1601711875751,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875758,4,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711875758,4,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875763,9,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,5019,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711875763,5,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875768,4,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,907,298,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875772,7,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,1225,805,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711875772,4,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,507,1,2,http://localhost:8080/service/guestbook?,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875776,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,951,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875250,26,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,35046,2212,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,504,0
1601711875780,5,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,503,0
1601711876282,5,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876288,5,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711876288,5,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876293,9,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,5063,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711876293,5,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876299,4,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,951,298,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876303,7,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,1300,901,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711876303,4,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,603,1,2,http://localhost:8080/service/guestbook?,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876307,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,1026,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711875780,26,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,35165,2308,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,505,0
1601711876311,6,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,501,0
1601711876811,6,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,6,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876818,5,select_client,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,6135,380,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,0,0
1601711876818,5,select_client-308,200,,UC_2_sendComment 1-1,text,true,,6135,380,1,2,http://localhost:8080/clients.html,,5,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876823,8,open_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,5138,692,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711876824,4,open_guestbook-364,200,,UC_2_sendComment 1-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,,4,utf-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876828,4,open_guestbook-368,200,,UC_2_sendComment 1-1,text,true,,1026,298,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876833,6,sent_comment,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_2_sendComment 1-1,,true,,1398,966,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,1,0
1601711876833,3,sent_comment-371,200,,UC_2_sendComment 1-1,text,true,,274,668,1,2,http://localhost:8080/service/guestbook?,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876837,3,sent_comment-372,200,,UC_2_sendComment 1-1,text,true,,1124,298,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
1601711876311,25,Transaction Controller,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_2_sendComment 1-1,,true,,35338,2373,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,504,0
1601711876841,5,open_site,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_2_sendComment 1-1,,true,,22667,335,1,2,null,,0,ISO-8859-1,1,0,DESKTOP-JHIFNH0,502,0
1601711877342,5,open_site-258,200,,UC_2_sendComment 1-1,text,true,,22667,335,1,2,http://localhost:8080/,,5,UTF-8,1,0,DESKTOP-JHIFNH0,0,0
